Flight_ID,Delay_Code,DelayCode_ID,DATOP_UTC,FLIGHT_NO,STD_UTC,ATD_UTC,STA_UTC,ATA_UTC,Delay_Minutes,Controllable
97937,ATD,165,24/5/2018,UO935,2018-05-24T15:50:00,2018-05-24T15:53:00,2018-05-24T19:30:00,2018-05-24T19:28:00,3,0
97393,ATD,165,24/5/2018,UO375,2018-05-24T13:25:00,2018-05-24T13:28:00,2018-05-24T18:30:00,2018-05-24T18:15:00,3,0
98298,ATD,165,24/5/2018,UO971,2018-05-24T04:35:00,2018-05-24T04:41:00,2018-05-24T08:05:00,2018-05-24T08:10:00,3,0
97878,ATD,165,24/5/2018,UO933,2018-05-24T23:35:00,2018-05-24T23:38:00,2018-05-25T03:00:00,2018-05-25T02:52:00,3,0
98198,ASU,211,24/5/2018,UO959,2018-05-24T08:55:00,2018-05-24T09:07:00,2018-05-24T12:45:00,2018-05-24T12:47:00,3,0
99086,ATD,165,24/5/2018,UO1203,2018-05-24T02:50:00,2018-05-24T03:34:00,2018-05-24T07:15:00,2018-05-24T07:52:00,4,0
99057,ATD,165,24/5/2018,UO1195,2018-05-24T05:05:00,2018-05-24T05:19:00,2018-05-24T08:55:00,2018-05-24T09:14:00,4,0
98900,ATD,165,24/5/2018,UO1155,2018-05-24T01:45:00,2018-05-24T01:50:00,2018-05-24T05:20:00,2018-05-24T05:36:00,5,0
98271,ATD,165,24/5/2018,UO963,2018-05-24T02:40:00,2018-05-24T02:45:00,2018-05-24T06:25:00,2018-05-24T06:30:00,5,0
98465,ATD,165,24/5/2018,UO1006,2018-05-24T01:25:00,2018-05-24T01:34:00,2018-05-24T04:55:00,2018-05-24T04:53:00,5,0
97424,ATD,165,24/5/2018,UO485,2018-05-24T08:15:00,2018-05-24T08:20:00,2018-05-24T10:10:00,2018-05-24T10:07:00,5,0
99342,ATD,165,24/5/2018,UO585,2018-05-24T13:10:00,2018-05-24T13:25:00,2018-05-24T15:50:00,2018-05-24T15:44:00,5,0
97996,ATD,165,24/5/2018,UO951,2018-05-24T23:15:00,2018-05-24T23:21:00,2018-05-25T03:00:00,2018-05-25T03:00:00,6,0
99343,ATD,165,24/5/2018,UO608,2018-05-24T23:30:00,2018-05-24T23:36:00,2018-05-25T01:55:00,2018-05-25T02:03:00,6,0
97518,ATD,165,24/5/2018,UO525,2018-05-24T23:35:00,2018-05-24T23:41:00,2018-05-25T01:20:00,2018-05-25T01:12:00,6,0
98015,ASU,211,24/5/2018,UO952,2018-05-24T03:45:00,2018-05-24T04:18:00,2018-05-24T07:30:00,2018-05-24T07:37:00,7,0
98143,ATD,165,24/5/2018,UO957,2018-05-24T15:40:00,2018-05-24T15:48:00,2018-05-24T19:55:00,2018-05-24T19:46:00,8,0
97553,ATD,165,24/5/2018,UO559,2018-05-24T12:20:00,2018-05-24T12:28:00,2018-05-24T14:40:00,2018-05-24T14:46:00,8,0
98181,ATD,165,24/5/2018,UO958,2018-05-24T21:35:00,2018-05-24T21:43:00,2018-05-25T02:15:00,2018-05-25T02:19:00,8,0
98198,ATD,165,24/5/2018,UO959,2018-05-24T08:55:00,2018-05-24T09:07:00,2018-05-24T12:45:00,2018-05-24T12:47:00,9,0
99156,ATD,165,24/5/2018,UO1231,2018-05-24T03:20:00,2018-05-24T03:52:00,2018-05-24T07:10:00,2018-05-24T07:36:00,10,0
98860,ATD,165,24/5/2018,UO1145,2018-05-24T23:40:00,2018-05-24T23:56:00,2018-05-25T01:45:00,2018-05-25T01:56:00,10,0
97816,ATD,165,24/5/2018,UO923,2018-05-24T03:35:00,2018-05-24T03:46:00,2018-05-24T07:35:00,2018-05-24T07:26:00,11,0
98724,ATD,165,24/5/2018,UO1086,2018-05-24T08:45:00,2018-05-24T08:56:00,2018-05-24T11:50:00,2018-05-24T11:41:00,11,0
98576,ATD,165,24/5/2018,UO1021,2018-05-24T06:15:00,2018-05-24T07:24:00,2018-05-24T10:05:00,2018-05-24T11:08:00,12,0
97776,AGC,200,24/5/2018,UO900,2018-05-24T03:00:00,2018-05-24T03:22:00,2018-05-24T05:30:00,2018-05-24T05:35:00,20,0
98231,ATD,165,24/5/2018,UO960,2018-05-24T13:35:00,2018-05-24T13:57:00,2018-05-24T17:10:00,2018-05-24T17:26:00,22,0
98015,ATD,165,24/5/2018,UO952,2018-05-24T03:45:00,2018-05-24T04:18:00,2018-05-24T07:30:00,2018-05-24T07:37:00,23,0
99061,ATD,165,25/5/2018,UO1196,2018-05-25T10:45:00,2018-05-25T10:46:00,2018-05-25T14:50:00,2018-05-25T14:23:00,1,0
98957,ATD,165,25/5/2018,UO1182,2018-05-25T06:05:00,2018-05-25T06:07:00,2018-05-25T11:00:00,2018-05-25T10:43:00,2,0
99344,ATD,165,25/5/2018,UO585,2018-05-25T13:00:00,2018-05-25T13:17:00,2018-05-25T15:35:00,2018-05-25T15:33:00,2,0
98027,ATD,165,25/5/2018,UO952,2018-05-25T03:45:00,2018-05-25T03:51:00,2018-05-25T07:30:00,2018-05-25T07:32:00,3,0
103210,ATD,165,25/5/2018,UO1063,2018-05-25T09:10:00,2018-05-25T12:42:00,2018-05-25T12:15:00,2018-05-25T15:19:00,3,0
98697,AFS,194,25/5/2018,UO1064,2018-05-25T13:00:00,2018-05-25T16:12:00,2018-05-25T15:40:00,2018-05-25T18:44:00,3,0
99165,ASU,211,25/5/2018,UO1231,2018-05-25T03:20:00,2018-05-25T03:33:00,2018-05-25T07:10:00,2018-05-25T07:16:00,3,0
99165,ATD,165,25/5/2018,UO1231,2018-05-25T03:20:00,2018-05-25T03:33:00,2018-05-25T07:10:00,2018-05-25T07:16:00,4,0
98203,ATD,165,25/5/2018,UO959,2018-05-25T08:55:00,2018-05-25T08:59:00,2018-05-25T12:45:00,2018-05-25T12:44:00,4,0
98346,ATD,165,25/5/2018,UO972,2018-05-25T08:55:00,2018-05-25T09:21:00,2018-05-25T12:55:00,2018-05-25T12:45:00,4,0
98701,ATD,165,25/5/2018,UO1084,2018-05-25T23:55:00,2018-05-26T00:04:00,2018-05-26T02:50:00,2018-05-26T02:47:00,4,0
103210,ATD,165,25/5/2018,UO1063,2018-05-25T09:10:00,2018-05-25T12:42:00,2018-05-25T12:15:00,2018-05-25T15:19:00,5,0
98789,ATD,165,25/5/2018,UO1096,2018-05-25T12:10:00,2018-05-25T12:17:00,2018-05-25T15:40:00,2018-05-25T15:43:00,7,0
98509,ATD,165,25/5/2018,UO1019,2018-05-25T01:15:00,2018-05-25T01:36:00,2018-05-25T05:05:00,2018-05-25T05:42:00,8,0
99087,ATD,165,25/5/2018,UO1203,2018-05-25T02:50:00,2018-05-25T02:58:00,2018-05-25T07:15:00,2018-05-25T07:23:00,8,0
98078,ATD,165,25/5/2018,UO955,2018-05-25T10:05:00,2018-05-25T10:13:00,2018-05-25T14:15:00,2018-05-25T14:27:00,8,0
98346,RAA,295,25/5/2018,UO972,2018-05-25T08:55:00,2018-05-25T09:21:00,2018-05-25T12:55:00,2018-05-25T12:45:00,9,0
98314,ATD,165,25/5/2018,UO971,2018-05-25T05:05:00,2018-05-25T05:22:00,2018-05-25T08:05:00,2018-05-25T08:39:00,9,0
97437,ATD,165,25/5/2018,UO485,2018-05-25T07:50:00,2018-05-25T07:59:00,2018-05-25T09:45:00,2018-05-25T09:53:00,9,0
97639,ATD,165,25/5/2018,UO879,2018-05-25T01:30:00,2018-05-25T01:40:00,2018-05-25T04:35:00,2018-05-25T04:51:00,10,0
97603,ATD,165,25/5/2018,UO847,2018-05-25T02:00:00,2018-05-25T02:10:00,2018-05-25T05:40:00,2018-05-25T06:02:00,10,0
99345,ATD,165,25/5/2018,UO608,2018-05-25T23:30:00,2018-05-25T23:40:00,2018-05-26T01:50:00,2018-05-26T02:04:00,10,0
98934,ATD,165,25/5/2018,UO1181,2018-05-25T00:45:00,2018-05-25T00:56:00,2018-05-25T05:10:00,2018-05-25T05:10:00,11,0
98509,ASU,211,25/5/2018,UO1019,2018-05-25T01:15:00,2018-05-25T01:36:00,2018-05-25T05:05:00,2018-05-25T05:42:00,11,0
99205,ATD,165,25/5/2018,UO1559,2018-05-25T10:40:00,2018-05-25T10:52:00,2018-05-25T13:10:00,2018-05-25T12:53:00,12,0
98417,ATD,165,25/5/2018,UO983,2018-05-25T05:45:00,2018-05-25T06:27:00,2018-05-25T10:30:00,2018-05-25T10:43:00,13,0
98697,AGF,201,25/5/2018,UO1064,2018-05-25T13:00:00,2018-05-25T16:12:00,2018-05-25T15:40:00,2018-05-25T18:44:00,13,0
99344,ASB,209,25/5/2018,UO585,2018-05-25T13:00:00,2018-05-25T13:17:00,2018-05-25T15:35:00,2018-05-25T15:33:00,15,0
98746,ATD,165,25/5/2018,UO1086,2018-05-25T08:45:00,2018-05-25T09:07:00,2018-05-25T11:50:00,2018-05-25T11:50:00,22,0
97557,ATD,165,26/5/2018,UO559,2018-05-26T12:20:00,2018-05-26T12:54:00,2018-05-26T14:40:00,2018-05-26T15:13:00,27,0
98253,RAA,295,26/5/2018,UO960,2018-05-26T13:35:00,2018-05-26T13:55:00,2018-05-26T17:10:00,2018-05-26T17:12:00,1,0
98059,ATD,165,26/5/2018,UO954,2018-05-26T07:30:00,2018-05-26T07:31:00,2018-05-26T11:05:00,2018-05-26T10:49:00,1,0
98217,ATD,165,26/5/2018,UO959,2018-05-26T09:10:00,2018-05-26T09:11:00,2018-05-26T12:45:00,2018-05-26T12:56:00,1,0
98408,ATD,165,26/5/2018,UO980,2018-05-26T10:25:00,2018-05-26T10:26:00,2018-05-26T15:10:00,2018-05-26T14:53:00,1,0
98865,ATD,165,26/5/2018,UO1145,2018-05-26T23:40:00,2018-05-26T23:41:00,2018-05-27T01:45:00,2018-05-27T01:46:00,1,0
98351,RAA,295,26/5/2018,UO972,2018-05-26T08:55:00,2018-05-26T09:27:00,2018-05-26T12:55:00,2018-05-26T12:56:00,2,0
98320,ATD,165,26/5/2018,UO971,2018-05-26T05:05:00,2018-05-26T05:07:00,2018-05-26T08:05:00,2018-05-26T08:42:00,2,0
97701,ATD,165,26/5/2018,UO891,2018-05-26T08:20:00,2018-05-26T08:22:00,2018-05-26T10:20:00,2018-05-26T10:05:00,2,0
98725,ATD,165,26/5/2018,UO1086,2018-05-26T08:45:00,2018-05-26T08:55:00,2018-05-26T11:50:00,2018-05-26T11:42:00,2,0
98094,ATD,165,26/5/2018,UO955,2018-05-26T10:05:00,2018-05-26T10:07:00,2018-05-26T14:15:00,2018-05-26T14:10:00,2,0
98001,ATD,165,26/5/2018,UO951,2018-05-26T23:15:00,2018-05-26T23:17:00,2018-05-27T03:00:00,2018-05-27T02:52:00,2,0
99347,ATD,165,26/5/2018,UO608,2018-05-26T23:30:00,2018-05-26T23:32:00,2018-05-27T01:55:00,2018-05-27T01:54:00,2,0
97887,ATD,165,26/5/2018,UO933,2018-05-26T23:35:00,2018-05-26T23:38:00,2018-05-27T03:00:00,2018-05-27T02:54:00,3,0
97397,ATD,165,26/5/2018,UO375,2018-05-26T13:25:00,2018-05-26T13:30:00,2018-05-26T18:30:00,2018-05-26T18:32:00,5,0
98456,ASU,211,26/5/2018,UO1006,2018-05-26T03:50:00,2018-05-26T04:12:00,2018-05-26T07:25:00,2018-05-26T07:37:00,5,0
99031,ATD,165,26/5/2018,UO1184,2018-05-26T03:50:00,2018-05-26T03:56:00,2018-05-26T07:55:00,2018-05-26T07:36:00,6,0
98041,ATD,165,26/5/2018,UO953,2018-05-26T02:45:00,2018-05-26T03:06:00,2018-05-26T06:15:00,2018-05-26T06:37:00,7,0
99119,ATD,165,26/5/2018,UO1204,2018-05-26T08:10:00,2018-05-26T08:17:00,2018-05-26T13:05:00,2018-05-26T13:02:00,7,0
98351,ATD,165,26/5/2018,UO972,2018-05-26T08:55:00,2018-05-26T09:27:00,2018-05-26T12:55:00,2018-05-26T12:56:00,7,0
99009,ATD,165,26/5/2018,UO1183,2018-05-26T23:05:00,2018-05-26T23:12:00,2018-05-27T02:55:00,2018-05-27T03:02:00,7,0
99138,ATD,165,26/5/2018,UO1231,2018-05-26T02:50:00,2018-05-26T02:59:00,2018-05-26T06:40:00,2018-05-26T07:00:00,9,0
98803,ATD,165,26/5/2018,UO1096,2018-05-26T12:10:00,2018-05-26T12:21:00,2018-05-26T15:40:00,2018-05-26T15:37:00,11,0
98253,ATD,165,26/5/2018,UO960,2018-05-26T13:35:00,2018-05-26T13:55:00,2018-05-26T17:10:00,2018-05-26T17:12:00,14,0
98456,ATD,165,26/5/2018,UO1006,2018-05-26T03:50:00,2018-05-26T04:12:00,2018-05-26T07:25:00,2018-05-26T07:37:00,17,0
98896,ATD,165,26/5/2018,UO1155,2018-05-26T03:50:00,2018-05-26T04:10:00,2018-05-26T07:25:00,2018-05-26T07:43:00,20,0
99348,ATD,165,27/5/2018,UO585,2018-05-27T13:15:00,2018-05-27T14:09:00,2018-05-27T15:50:00,2018-05-27T16:36:00,49,0
99161,ASU,211,27/5/2018,UO1231,2018-05-27T03:20:00,2018-05-27T04:02:00,2018-05-27T07:10:00,2018-05-27T07:44:00,26,0
99103,ATD,165,27/5/2018,UO1203,2018-05-27T02:50:00,2018-05-27T02:51:00,2018-05-27T07:15:00,2018-05-27T07:17:00,1,0
97679,ATD,165,27/5/2018,UO880,2018-05-27T03:25:00,2018-05-27T03:26:00,2018-05-27T06:55:00,2018-05-27T06:26:00,1,0
98032,ATD,165,27/5/2018,UO952,2018-05-27T03:45:00,2018-05-27T03:46:00,2018-05-27T07:30:00,2018-05-27T07:19:00,1,0
97918,ATD,165,27/5/2018,UO934,2018-05-27T03:55:00,2018-05-27T03:56:00,2018-05-27T07:35:00,2018-05-27T07:12:00,1,0
98294,ATD,165,27/5/2018,UO971,2018-05-27T05:05:00,2018-05-27T05:06:00,2018-05-27T08:25:00,2018-05-27T08:28:00,1,0
98652,ATD,165,27/5/2018,UO1039,2018-05-27T07:50:00,2018-05-27T07:51:00,2018-05-27T10:35:00,2018-05-27T10:33:00,1,0
98258,ATD,165,27/5/2018,UO963,2018-05-27T00:50:00,2018-05-27T00:51:00,2018-05-27T04:40:00,2018-05-27T04:22:00,1,0
97429,ATD,165,27/5/2018,UO485,2018-05-27T08:05:00,2018-05-27T08:06:00,2018-05-27T10:00:00,2018-05-27T09:58:00,1,0
98222,ATD,165,27/5/2018,UO959,2018-05-27T09:10:00,2018-05-27T09:13:00,2018-05-27T12:45:00,2018-05-27T12:48:00,3,0
97743,ATD,165,27/5/2018,UO892,2018-05-27T11:10:00,2018-05-27T11:13:00,2018-05-27T13:10:00,2018-05-27T13:09:00,3,0
98245,ATD,165,27/5/2018,UO960,2018-05-27T13:35:00,2018-05-27T13:50:00,2018-05-27T17:10:00,2018-05-27T17:11:00,3,0
97655,ATD,165,27/5/2018,UO879,2018-05-27T23:30:00,2018-05-27T23:33:00,2018-05-28T02:35:00,2018-05-28T02:35:00,3,0
98843,ATD,165,27/5/2018,UO1145,2018-05-27T23:40:00,2018-05-27T23:43:00,2018-05-28T01:45:00,2018-05-28T01:41:00,3,0
99226,ATD,165,27/5/2018,UO1850,2018-05-27T02:45:00,2018-05-27T03:12:00,2018-05-27T05:55:00,2018-05-27T06:18:00,4,0
98733,ATD,165,27/5/2018,UO1086,2018-05-27T08:45:00,2018-05-27T08:49:00,2018-05-27T11:50:00,2018-05-27T11:29:00,4,0
98099,ATD,165,27/5/2018,UO955,2018-05-27T10:05:00,2018-05-27T10:09:00,2018-05-27T14:15:00,2018-05-27T14:24:00,4,0
97501,ATD,165,27/5/2018,UO525,2018-05-27T10:10:00,2018-05-27T10:21:00,2018-05-27T11:55:00,2018-05-27T11:55:00,4,0
98037,ATD,165,27/5/2018,UO953,2018-05-27T03:00:00,2018-05-27T03:06:00,2018-05-27T06:25:00,2018-05-27T06:35:00,6,0
97721,ATD,165,27/5/2018,UO891,2018-05-27T08:20:00,2018-05-27T08:34:00,2018-05-27T10:20:00,2018-05-27T10:17:00,6,0
99010,ATD,165,27/5/2018,UO1183,2018-05-27T23:05:00,2018-05-27T23:19:00,2018-05-28T02:55:00,2018-05-28T03:00:00,8,0
98382,ATD,165,27/5/2018,UO979,2018-05-27T05:05:00,2018-05-27T05:14:00,2018-05-27T09:30:00,2018-05-27T09:29:00,9,0
97562,ATD,165,27/5/2018,UO560,2018-05-27T01:30:00,2018-05-27T01:40:00,2018-05-27T03:50:00,2018-05-27T03:38:00,10,0
99161,ATD,165,27/5/2018,UO1231,2018-05-27T03:20:00,2018-05-27T04:02:00,2018-05-27T07:10:00,2018-05-27T07:44:00,10,0
99233,ATD,165,27/5/2018,UO2689,2018-05-27T09:20:00,2018-05-27T09:30:00,2018-05-27T11:25:00,2018-05-27T11:38:00,10,0
97785,RAA,295,27/5/2018,UO900,2018-05-27T10:20:00,2018-05-27T10:54:00,2018-05-27T12:50:00,2018-05-27T13:15:00,13,0
99201,ATD,165,27/5/2018,UO1559,2018-05-27T12:20:00,2018-05-27T12:44:00,2018-05-27T14:20:00,2018-05-27T14:54:00,17,0
97761,ATD,165,27/5/2018,UO899,2018-05-27T07:25:00,2018-05-27T07:46:00,2018-05-27T09:40:00,2018-05-27T09:58:00,21,0
97785,AFN,196,27/5/2018,UO900,2018-05-27T10:20:00,2018-05-27T10:54:00,2018-05-27T12:50:00,2018-05-27T13:15:00,21,0
99350,ATD,165,28/5/2018,UO585,2018-05-28T11:30:00,2018-05-28T12:36:00,2018-05-28T13:50:00,2018-05-28T15:00:00,57,0
98674,ATD,165,28/5/2018,UO1056,2018-05-28T00:20:00,2018-05-28T00:21:00,2018-05-28T03:55:00,2018-05-28T03:47:00,1,0
98738,ATD,165,28/5/2018,UO1086,2018-05-28T08:45:00,2018-05-28T08:46:00,2018-05-28T11:50:00,2018-05-28T11:34:00,1,0
99055,ATD,165,28/5/2018,UO1195,2018-05-28T07:50:00,2018-05-28T08:27:00,2018-05-28T11:40:00,2018-05-28T12:11:00,1,0
98079,ATD,165,28/5/2018,UO955,2018-05-28T10:05:00,2018-05-28T12:23:00,2018-05-28T14:15:00,2018-05-28T16:44:00,1,0
99351,ATD,165,28/5/2018,UO608,2018-05-28T23:30:00,2018-05-28T23:31:00,2018-05-29T01:55:00,2018-05-29T01:44:00,1,0
98927,ATD,165,28/5/2018,UO1181,2018-05-28T00:45:00,2018-05-28T00:47:00,2018-05-28T05:10:00,2018-05-28T05:11:00,2,0
97790,ATD,165,28/5/2018,UO900,2018-05-28T03:20:00,2018-05-28T03:22:00,2018-05-28T05:50:00,2018-05-28T05:36:00,2,0
98594,ATD,165,28/5/2018,UO1021,2018-05-28T07:05:00,2018-05-28T08:33:00,2018-05-28T10:55:00,2018-05-28T12:19:00,2,0
98488,ATD,165,28/5/2018,UO1009,2018-05-28T18:15:00,2018-05-28T18:17:00,2018-05-28T21:20:00,2018-05-28T21:04:00,2,0
97451,ATD,165,28/5/2018,UO485,2018-05-28T01:00:00,2018-05-28T01:03:00,2018-05-28T02:45:00,2018-05-28T02:47:00,3,0
98426,ATD,165,28/5/2018,UO983,2018-05-28T05:50:00,2018-05-28T05:53:00,2018-05-28T10:30:00,2018-05-28T10:06:00,3,0
98208,ATD,165,28/5/2018,UO959,2018-05-28T09:10:00,2018-05-28T09:13:00,2018-05-28T12:45:00,2018-05-28T12:39:00,3,0
98980,ATD,165,28/5/2018,UO1182,2018-05-28T06:05:00,2018-05-28T06:08:00,2018-05-28T11:00:00,2018-05-28T10:53:00,3,0
98267,ASU,211,28/5/2018,UO963,2018-05-28T02:40:00,2018-05-28T02:43:00,2018-05-28T06:25:00,2018-05-28T06:26:00,3,0
98563,RAA,295,28/5/2018,UO1020,2018-05-28T05:40:00,2018-05-28T05:45:00,2018-05-28T09:55:00,2018-05-28T09:38:00,4,0
97870,ATD,165,28/5/2018,UO933,2018-05-28T23:35:00,2018-05-28T23:44:00,2018-05-29T03:00:00,2018-05-29T02:53:00,4,0
99146,ATD,165,28/5/2018,UO1231,2018-05-28T03:20:00,2018-05-28T03:25:00,2018-05-28T07:10:00,2018-05-28T07:09:00,5,0
98518,ATD,165,28/5/2018,UO1019,2018-05-28T01:05:00,2018-05-28T01:11:00,2018-05-28T04:55:00,2018-05-28T04:59:00,6,0
103213,ATD,165,28/5/2018,UO979,2018-05-28T05:05:00,2018-05-28T08:17:00,2018-05-28T09:30:00,2018-05-28T12:27:00,6,0
98782,ATD,165,28/5/2018,UO1096,2018-05-28T12:10:00,2018-05-28T12:16:00,2018-05-28T15:40:00,2018-05-28T15:33:00,6,0
97616,ATD,165,28/5/2018,UO847,2018-05-28T03:30:00,2018-05-28T03:37:00,2018-05-28T07:10:00,2018-05-28T07:10:00,7,0
99134,ATD,165,28/5/2018,UO1204,2018-05-28T08:10:00,2018-05-28T08:17:00,2018-05-28T12:50:00,2018-05-28T13:19:00,7,0
97834,ATD,165,28/5/2018,UO923,2018-05-28T01:55:00,2018-05-28T02:09:00,2018-05-28T05:55:00,2018-05-28T05:52:00,8,0
97702,ATD,165,28/5/2018,UO891,2018-05-28T08:20:00,2018-05-28T08:36:00,2018-05-28T10:20:00,2018-05-28T10:19:00,8,0
99242,ATD,165,28/5/2018,UO2728,2018-05-28T00:40:00,2018-05-28T00:49:00,2018-05-28T02:50:00,2018-05-28T03:06:00,9,0
98706,ATD,165,28/5/2018,UO1084,2018-05-28T23:55:00,2018-05-29T00:05:00,2018-05-29T02:50:00,2018-05-29T02:54:00,10,0
97549,ATD,165,28/5/2018,UO559,2018-05-28T12:20:00,2018-05-28T12:39:00,2018-05-28T14:40:00,2018-05-28T14:41:00,11,0
97584,ATD,165,28/5/2018,UO560,2018-05-28T00:40:00,2018-05-28T00:54:00,2018-05-28T02:45:00,2018-05-28T03:16:00,14,0
97685,ATD,165,28/5/2018,UO885,2018-05-28T02:50:00,2018-05-28T03:13:00,2018-05-28T04:50:00,2018-05-28T04:57:00,18,0
98050,ATD,165,29/5/2018,UO953,2018-05-29T02:50:00,2018-05-29T02:51:00,2018-05-29T06:25:00,2018-05-29T06:10:00,1,0
98962,ATD,165,29/5/2018,UO1182,2018-05-29T06:05:00,2018-05-29T06:06:00,2018-05-29T11:00:00,2018-05-29T10:44:00,1,0
98347,ATD,165,29/5/2018,UO972,2018-05-29T08:55:00,2018-05-29T09:02:00,2018-05-29T12:55:00,2018-05-29T12:37:00,1,0
99183,ATD,165,29/5/2018,UO1232,2018-05-29T07:55:00,2018-05-29T07:56:00,2018-05-29T12:15:00,2018-05-29T11:53:00,1,0
97897,ATD,165,29/5/2018,UO933,2018-05-29T23:35:00,2018-05-29T23:38:00,2018-05-30T03:00:00,2018-05-30T02:58:00,1,0
97897,EDO,263,29/5/2018,UO933,2018-05-29T23:35:00,2018-05-29T23:38:00,2018-05-30T03:00:00,2018-05-30T02:58:00,2,0
98011,ATD,165,29/5/2018,UO952,2018-05-29T03:45:00,2018-05-29T03:47:00,2018-05-29T07:30:00,2018-05-29T07:23:00,2,0
99152,ATD,165,29/5/2018,UO1231,2018-05-29T03:20:00,2018-05-29T03:33:00,2018-05-29T07:10:00,2018-05-29T07:16:00,3,0
98240,ATD,165,29/5/2018,UO960,2018-05-29T13:35:00,2018-05-29T13:48:00,2018-05-29T17:10:00,2018-05-29T17:31:00,3,0
97812,ATD,165,29/5/2018,UO923,2018-05-29T03:35:00,2018-05-29T03:45:00,2018-05-29T07:35:00,2018-05-29T07:37:00,4,0
99214,ATD,165,29/5/2018,UO1559,2018-05-29T10:45:00,2018-05-29T10:57:00,2018-05-29T13:05:00,2018-05-29T13:10:00,4,0
98159,ATD,165,29/5/2018,UO957,2018-05-29T15:40:00,2018-05-29T15:44:00,2018-05-29T19:55:00,2018-05-29T19:34:00,4,0
97683,ATD,165,29/5/2018,UO885,2018-05-29T23:55:00,2018-05-29T23:59:00,2018-05-30T01:55:00,2018-05-30T01:55:00,4,0
98461,ATD,165,29/5/2018,UO1006,2018-05-29T01:25:00,2018-05-29T01:41:00,2018-05-29T04:55:00,2018-05-29T05:14:00,5,0
98657,ATD,165,29/5/2018,UO1039,2018-05-29T07:15:00,2018-05-29T07:20:00,2018-05-29T09:55:00,2018-05-29T09:44:00,5,0
98572,ATD,165,29/5/2018,UO1021,2018-05-29T06:15:00,2018-05-29T06:21:00,2018-05-29T10:05:00,2018-05-29T10:05:00,6,0
98482,ATD,165,29/5/2018,UO1007,2018-05-29T05:50:00,2018-05-29T05:56:00,2018-05-29T09:30:00,2018-05-29T09:18:00,6,0
98213,ATD,165,29/5/2018,UO959,2018-05-29T09:10:00,2018-05-29T09:17:00,2018-05-29T12:45:00,2018-05-29T12:51:00,7,0
99214,ASU,211,29/5/2018,UO1559,2018-05-29T10:45:00,2018-05-29T10:57:00,2018-05-29T13:05:00,2018-05-29T13:10:00,7,0
98856,EDO,263,29/5/2018,UO1145,2018-05-29T23:40:00,2018-05-29T23:48:00,2018-05-30T01:45:00,2018-05-30T01:46:00,8,0
98365,ATD,165,29/5/2018,UO979,2018-05-29T05:05:00,2018-05-29T05:13:00,2018-05-29T09:30:00,2018-05-29T09:21:00,8,0
98905,ATD,165,29/5/2018,UO1155,2018-05-29T02:00:00,2018-05-29T02:19:00,2018-05-29T05:35:00,2018-05-29T05:38:00,8,0
98726,ATD,165,29/5/2018,UO1086,2018-05-29T08:45:00,2018-05-29T08:53:00,2018-05-29T11:50:00,2018-05-29T11:32:00,8,0
97402,ATD,165,29/5/2018,UO375,2018-05-29T12:40:00,2018-05-29T12:48:00,2018-05-29T18:00:00,2018-05-29T17:33:00,8,0
97579,ATD,165,29/5/2018,UO560,2018-05-29T00:40:00,2018-05-29T00:49:00,2018-05-29T03:10:00,2018-05-29T02:58:00,9,0
97510,ATD,165,29/5/2018,UO525,2018-05-29T23:35:00,2018-05-29T23:48:00,2018-05-30T01:20:00,2018-05-30T01:40:00,9,0
98461,ASU,211,29/5/2018,UO1006,2018-05-29T01:25:00,2018-05-29T01:41:00,2018-05-29T04:55:00,2018-05-29T05:14:00,11,0
98935,ATD,165,29/5/2018,UO1181,2018-05-29T00:45:00,2018-05-29T01:03:00,2018-05-29T05:10:00,2018-05-29T05:16:00,12,0
98790,ATD,165,29/5/2018,UO1096,2018-05-29T12:10:00,2018-05-29T12:27:00,2018-05-29T15:40:00,2018-05-29T15:52:00,17,0
98514,ATD,165,30/5/2018,UO1019,2018-05-30T02:00:00,2018-05-30T02:28:00,2018-05-30T05:50:00,2018-05-30T06:04:00,28,0
98546,RAA,295,30/5/2018,UO1020,2018-05-30T06:40:00,2018-05-30T06:41:00,2018-05-30T10:40:00,2018-05-30T10:36:00,1,0
97928,ATD,165,30/5/2018,UO934,2018-05-30T03:55:00,2018-05-30T03:57:00,2018-05-30T07:35:00,2018-05-30T07:18:00,1,0
98967,RAA,295,30/5/2018,UO1182,2018-05-30T06:05:00,2018-05-30T06:16:00,2018-05-30T11:00:00,2018-05-30T11:13:00,2,0
98826,ATD,165,30/5/2018,UO1097,2018-05-30T16:40:00,2018-05-30T16:52:00,2018-05-30T20:15:00,2018-05-30T20:28:00,2,0
99357,ATD,165,30/5/2018,UO608,2018-05-30T23:30:00,2018-05-30T23:32:00,2018-05-31T01:55:00,2018-05-31T02:00:00,2,0
98350,RAA,295,30/5/2018,UO972,2018-05-30T08:55:00,2018-05-30T09:23:00,2018-05-30T12:55:00,2018-05-30T12:51:00,3,0
98307,ATD,165,30/5/2018,UO971,2018-05-30T05:05:00,2018-05-30T05:08:00,2018-05-30T08:05:00,2018-05-30T08:43:00,3,0
98992,ATD,165,30/5/2018,UO1183,2018-05-30T23:05:00,2018-05-30T23:08:00,2018-05-31T02:55:00,2018-05-31T02:52:00,3,0
97993,ATD,165,30/5/2018,UO951,2018-05-30T23:15:00,2018-05-30T23:18:00,2018-05-31T03:00:00,2018-05-31T02:49:00,3,0
